OrderID,WinesChampagnes,BeersCoolers,Spirits,RedWines
1323261,0,12,0,9
1323261,0,4,0,9
1323261,0,1,0,9
1323261,0,2,0,9
1323261,0,3,0,9
1378968,0,0,0,1
1381392,0,1,0,2
1384831,11,10,0,12
1414009,0,0,0,5
1418520,0,1,0,2
1418520,0,7,0,2
1418520,0,8,0,2
1462821,0,1,0,15
1462821,0,6,0,15
1462821,0,4,0,15
1462821,0,7,0,15
1462821,0,8,0,15
1462821,0,5,0,15
1462821,0,2,0,15
1462821,0,3,0,15
1516108,10,0,0,12
1533155,0,9,0,7
1558157,3,0,0,5
1559672,0,0,0,16
1560187,0,0,0,9
1565952,1,0,0,2
1569485,0,0,0,7
1603917,0,0,1,5
1603917,0,0,6,5
1603917,0,0,3,5
1614310,0,0,0,1
1621410,0,0,0,1
1694624,0,0,3,1
1709469,0,0,0,1
1737159,3,2,0,7
1737159,3,6,0,7
1792256,0,11,6,2
1792256,0,9,6,2
1792256,0,8,6,2
1792256,0,10,6,2
1792256,0,12,6,2
1792256,0,7,6,2
1801818,0,10,6,2
1801818,0,8,6,2
1801818,0,11,6,2
1801818,0,13,7,2
1801818,0,12,6,2
1801818,0,10,7,2
1801818,0,9,6,2
1801818,0,8,7,2
1801818,0,11,7,2
1801818,0,12,7,2
1801818,0,13,6,2
1801818,0,9,7,2
1824116,0,0,3,6
1824116,0,0,4,6
1824116,0,0,10,6
1892269,0,0,6,9
1898914,0,3,0,15
1899196,0,0,0,3
1903719,0,3,0,2
1957728,12,0,0,9
1965918,0,0,0,13
2024783,0,0,0,7
2029314,0,0,4,1
2040701,0,0,0,4
2053085,0,0,0,6
2071099,0,0,0,3
2080766,0,0,0,4
2093681,0,0,0,7
2136730,0,0,0,2
2183262,0,0,0,2
2192703,0,0,0,3
2227355,0,0,1,5
2227355,0,0,2,5
2236951,0,0,0,1
2252253,0,0,0,13
2256253,0,0,0,2
2266105,0,0,0,3
2266568,0,0,0,5
2268647,38,0,0,37
2275932,0,0,16,2
2275932,0,0,15,2
2275932,0,0,1,2
2288583,0,2,0,6
2288583,0,3,0,6
2299546,0,0,7,1
2333307,0,0,0,4
2380639,0,0,0,4
2464038,0,0,0,8
2492767,0,0,1,4
2529049,5,0,0,7
2545535,0,0,0,11
2575705,0,0,0,3
2584519,0,5,0,1
2584519,0,4,0,1
2584519,0,3,0,1
2585797,0,0,0,7
2593885,0,0,3,1
2593885,0,0,2,1
2597301,1,0,0,2
2626929,0,4,0,1
2635838,0,0,3,5
2635838,0,0,4,5
2638480,0,0,0,11
2654934,0,1,3,5
2654934,0,1,2,5
2729109,0,0,0,2
2802482,0,1,0,2
2913456,0,0,0,1
2964207,0,0,0,2
2974260,0,0,0,6
2994575,0,0,0,1
3017381,0,0,0,1
3021887,0,0,0,6
3068556,0,0,0,10
3068670,0,0,0,35
3127391,6,0,0,1
3177824,0,2,0,4
3177824,0,1,0,4
3259140,0,14,0,3
3259140,0,16,0,3
3284745,0,0,0,3
3293231,0,0,0,2
3310810,0,0,0,7
3352567,0,0,0,1
3400957,0,0,0,1
3413082,0,0,0,2
3416730,0,0,0,2
27126,0,2,0,1
114031,0,0,0,1
198744,0,23,0,19
198744,0,14,0,19
198744,0,8,0,19
198744,0,6,0,19
198744,0,10,0,19
198744,0,9,0,19
198744,0,7,0,19
198744,0,12,0,19
198744,0,3,0,19
198744,0,4,0,19
198744,0,5,0,19
198744,0,2,0,19
198744,0,11,0,19
198744,0,13,0,19
198744,0,15,0,19
236622,0,10,0,5
236622,0,8,0,5
236622,0,1,0,5
236622,0,7,0,5
236622,0,9,0,5
236622,0,6,0,5
236622,0,3,0,5
236622,0,4,0,5
236622,0,12,0,5
236622,0,11,0,5
357041,0,4,0,15
371672,0,0,0,1
385825,0,0,0,5
401433,0,0,0,11
416489,0,4,0,12
431331,0,6,0,19
431331,0,16,0,19
431331,0,15,0,19
431331,0,2,0,19
431331,0,9,0,19
431331,0,11,0,19
431331,0,13,0,19
431331,0,4,0,19
431331,0,8,0,19
431331,0,17,0,19
431331,0,7,0,19
431331,0,3,0,19
431331,0,10,0,19
431331,0,12,0,19
431331,0,5,0,19
431331,0,14,0,19
486782,0,0,0,11
549033,0,0,0,10
642273,0,6,0,13
642273,0,4,0,13
642273,0,5,0,13
642273,0,2,0,13
642273,0,7,0,13
642273,0,11,0,13
642273,0,10,0,13
642273,0,12,0,13
642273,0,3,0,13
831830,0,0,0,2
937308,0,0,0,1
1041695,0,0,0,4
1220745,0,2,0,1
1244863,0,0,0,1
1456810,0,3,0,9
1456810,0,10,0,9
1456810,0,6,0,9
1456810,0,11,0,9
1456810,0,4,0,9
1456810,0,5,0,9
1456810,0,2,0,9
1579871,0,8,0,13
1579871,0,2,0,13
1579871,0,6,0,13
1579871,0,5,0,13
1579871,0,4,0,13
1579871,0,3,0,13
1579871,0,9,0,13
1579871,0,10,0,13
1579871,0,1,0,13
1579871,0,11,0,13
1579871,0,7,0,13
1599798,0,4,0,3
1620222,0,0,5,4
1696533,0,0,0,3
1755180,0,6,0,7
1755180,0,1,0,7
2037269,0,4,0,5
2118021,0,0,0,6
2216457,0,0,5,11
2258308,0,0,0,10
2555497,0,5,0,12
2555497,0,9,0,12
2555497,0,4,0,12
2555497,0,15,0,12
2555497,0,6,0,12
2555497,0,7,0,12
2555497,0,8,0,12
2555497,0,10,0,12
2555497,0,3,0,12
2555497,0,2,0,12
2640888,5,0,0,6
2648802,0,4,10,3
2648802,0,2,10,3
2788293,9,0,0,4
2886272,0,4,0,1
2901863,0,4,0,1
2901863,0,3,0,1
2980009,0,0,0,1
3046874,0,0,0,2
3050000,0,0,0,1
3060927,6,0,0,5
3062206,3,0,0,5
3106197,6,0,7,1
3231934,0,4,0,12
3254282,6,10,0,9
3313897,0,0,2,4
3314095,0,0,0,1
3328885,0,0,0,1
3331993,0,1,0,3
3352166,0,2,0,1
3362548,0,0,0,1
3383021,0,3,0,2
349087,0,0,0,20
1392193,0,4,0,2
1392193,0,5,0,2
568461,0,0,0,15
1097232,0,0,0,8
2667893,0,0,0,2
2966901,10,0,4,6
2966901,10,0,3,6
3382923,0,0,0,3
107628,0,15,0,14
239289,2,1,0,19
392189,0,0,0,6
393777,0,0,0,1
493085,0,5,1,2
1583924,0,1,0,5
1583924,0,2,0,5
1587222,0,0,0,5
1966244,0,0,0,6
2322991,0,2,0,4
2447459,0,0,0,5
2650661,8,0,0,9
2856860,0,0,0,2
3179037,0,0,0,13
3293031,0,0,0,2
3320447,0,2,0,4
122595,0,0,0,10
213847,0,0,15,27
878101,7,0,0,3
1468834,0,22,6,20
2453131,0,2,0,4
2582897,0,0,0,2
2955131,0,0,0,6
3107,0,0,0,2
3369,0,36,0,35
9376,0,0,0,13
15395,0,0,0,2
27276,21,18,0,20
27276,21,17,0,20
27276,21,19,0,20
36648,0,0,0,8
48038,0,0,4,3
68082,0,0,0,4
68420,0,0,0,3
69876,0,0,0,2
90194,0,0,0,1
113559,0,0,0,4
127900,0,0,0,1
133880,0,4,0,6
133880,0,3,0,6
133880,0,2,0,6
133880,0,1,0,6
139352,0,0,0,2
139942,0,0,0,13
149212,0,32,0,26
149212,0,23,0,26
168854,0,0,0,1
169363,3,0,1,6
175277,0,0,0,3
180401,0,0,0,17
187285,0,0,0,4
203796,0,0,3,2
207503,0,0,0,10
213731,1,0,0,5
220175,17,1,20,9
220175,18,5,23,9
220175,18,2,23,9
220175,17,1,21,9
220175,17,3,22,9
220175,18,3,20,9
220175,17,3,23,9
220175,18,3,21,9
220175,17,1,22,9
220175,18,1,20,9
220175,17,1,23,9
220175,18,1,21,9
220175,18,3,22,9
220175,17,6,20,9
220175,17,4,20,9
220175,18,3,23,9
220175,17,6,21,9
220175,17,4,21,9
220175,18,1,22,9
220175,18,6,20,9
220175,17,2,20,9
220175,18,1,23,9
220175,18,6,21,9
220175,17,2,21,9
220175,17,6,22,9
220175,17,4,22,9
220175,17,5,20,9
220175,18,4,20,9
220175,17,6,23,9
220175,17,4,23,9
220175,17,5,21,9
220175,18,4,21,9
220175,18,6,22,9
220175,17,2,22,9
220175,18,5,20,9
220175,18,2,20,9
220175,18,6,23,9
220175,17,2,23,9
220175,18,5,21,9
220175,18,2,21,9
220175,17,5,22,9
220175,18,4,22,9
220175,17,3,20,9
220175,17,5,23,9
220175,18,4,23,9
220175,17,3,21,9
220175,18,5,22,9
220175,18,2,22,9
226346,0,0,0,9
229717,0,0,0,7
236068,0,0,11,8
238939,0,0,0,1
243360,0,0,0,7
253993,0,0,0,1
261308,13,3,0,5
261308,13,4,0,5
261308,13,1,0,5
261308,13,2,0,5
263297,0,0,0,1
266976,0,0,0,5
271293,0,0,0,6
280766,0,0,0,3
288045,0,0,0,6
298695,0,4,0,2
308586,0,0,3,2
315107,0,0,0,6
315920,0,0,0,2
320071,0,0,0,8
322436,0,0,0,3
323074,0,0,0,16
327725,0,2,6,9
327725,0,2,8,9
327725,0,2,4,9
327725,0,1,6,9
327725,0,1,8,9
327725,0,2,5,9
327725,0,1,4,9
327725,0,1,5,9
336232,0,0,21,17
337541,0,0,0,3
349424,0,11,23,21
349424,0,13,23,21
349424,0,11,9,21
349424,0,13,9,21
353359,0,0,0,2
354734,0,0,0,4
357464,0,2,0,1
388200,0,0,0,16
393777,0,0,0,2
411434,0,3,0,8
411434,0,16,0,8
411434,0,13,0,8
411434,0,15,0,8
411434,0,14,0,8
412413,0,0,14,1
418271,0,0,0,3
423576,0,0,0,13
424984,0,1,0,10
424984,0,4,0,10
424984,0,2,0,10
424984,0,3,0,10
441222,13,0,0,14
442717,0,0,0,2
445228,0,0,0,4
452350,0,0,0,1
457076,12,0,0,6
457887,0,0,0,8
463787,0,0,0,8
465845,0,0,0,3
469571,0,2,1,6
469571,0,4,1,6
469571,0,5,1,6
469571,0,3,1,6
474285,0,10,0,14
474285,0,7,0,14
474285,0,4,0,14
474285,0,8,0,14
474285,0,6,0,14
474285,0,9,0,14
474285,0,11,0,14
474285,0,5,0,14
479577,0,0,0,2
487992,0,5,0,4
487992,0,7,0,4
487992,0,9,0,4
487992,0,8,0,4
487992,0,10,0,4
487992,0,6,0,4
497036,0,8,0,7
497036,0,9,0,7
497036,0,15,0,7
497036,0,16,0,7
502228,0,0,0,4
508435,0,0,0,4
512073,0,0,0,1
520122,0,1,0,4
525835,0,1,0,2
527991,0,0,0,4
528035,0,0,0,2
536048,11,1,0,8
536048,11,2,0,8
536048,11,3,0,8
538431,0,0,0,2
539118,0,0,0,6
542837,0,0,1,2
544217,0,6,5,2
564904,0,3,11,6
564904,0,1,10,6
564904,0,4,10,6
564904,0,1,2,6
564904,0,1,11,6
564904,0,5,10,6
564904,0,4,2,6
564904,0,4,11,6
564904,0,9,10,6
564904,0,5,2,6
564904,0,5,11,6
564904,0,3,10,6
564904,0,9,2,6
564904,0,9,11,6
564904,0,3,2,6
569215,0,9,0,10
581778,0,2,0,4
582026,0,7,0,1
582026,0,5,0,1
582026,0,8,0,1
582026,0,6,0,1
582311,0,0,1,3
582691,0,6,0,2
585610,0,0,0,2
587680,0,0,0,3
588243,0,0,0,8
589225,0,8,0,10
589225,0,5,0,10
589225,0,7,0,10
589225,0,6,0,10
607729,0,0,0,5
612069,0,1,0,3
612069,0,2,0,3
640370,0,0,0,9
642256,0,0,0,6
652443,0,11,0,5
659379,0,0,0,15
664341,0,0,0,5
672864,0,0,0,2
694308,0,0,0,1
705593,0,4,0,8
705593,0,1,0,8
705593,0,5,0,8
705593,0,6,0,8
705593,0,3,0,8
705593,0,2,0,8
710232,0,0,0,7
713428,16,9,6,1
713428,17,10,6,1
713428,16,9,2,1
713428,17,7,6,1
713428,17,10,2,1
713428,16,10,6,1
713428,17,7,2,1
713428,16,7,6,1
713428,16,10,2,1
713428,17,9,6,1
713428,16,7,2,1
713428,17,9,2,1
714914,0,0,0,2
714988,0,0,0,8
715683,0,0,0,7
721762,0,0,0,7
723740,2,0,0,3
723740,1,0,0,3
736822,0,5,0,11
738589,0,0,0,8
739655,0,3,0,1
744363,0,0,0,6
744817,0,0,0,1
749208,0,0,0,9
764207,0,0,0,7
778330,0,0,0,8
781700,0,0,0,3
786374,0,0,0,9
794079,0,0,0,10
794990,0,0,0,3
796756,0,5,0,4
813032,2,0,0,1
820817,0,8,0,3
820817,0,7,0,3
820817,0,1,0,3
820817,0,2,0,3
820817,0,6,0,3
826985,14,10,0,20
840976,0,0,0,1
841566,0,1,0,2
852995,0,0,0,3
862672,0,0,0,11
865046,0,0,0,5
875472,0,0,0,10
879728,0,0,0,2
885092,0,0,0,5
896769,11,1,0,3
918767,0,7,1,12
918767,0,6,4,12
918767,0,5,4,12
918767,0,8,4,12
918767,0,6,3,12
918767,0,6,2,12
918767,0,7,4,12
918767,0,5,3,12
918767,0,6,1,12
918767,0,5,2,12
918767,0,8,3,12
918767,0,5,1,12
918767,0,8,2,12
918767,0,7,3,12
918767,0,8,1,12
918767,0,7,2,12
920460,0,0,0,1
926910,0,0,8,4
937751,0,0,0,12
942011,0,0,0,5
945602,0,0,4,1
947157,0,0,0,2
954781,0,0,0,3
955777,0,6,0,8
955777,0,3,0,8
955777,0,1,0,8
955777,0,2,0,8
955777,0,4,0,8
956460,0,0,0,2
957346,0,0,0,20
965660,2,0,0,3
986990,0,0,0,2
1001927,0,2,0,5
1001927,0,1,0,5
1002486,0,0,0,1
1020281,0,0,0,2
1026744,0,0,0,7
1028861,0,0,0,4
1037957,0,0,0,11
1043404,0,0,0,3
1044897,8,0,0,3
1054400,0,0,0,2
1067529,3,2,0,9
1067529,3,7,0,9
1067529,3,1,0,9
1067529,3,4,0,9
1067529,3,5,0,9
1067529,3,6,0,9
1072216,0,0,0,16
1079377,0,3,0,8
1079377,0,2,0,8
1079377,0,1,0,8
1079377,0,4,0,8
1085215,2,0,0,8
1087211,1,0,0,5
1090223,0,0,0,5
1099857,0,5,0,1
1112932,0,0,0,2
1121155,0,0,3,5
1150700,0,1,0,3
1150700,0,2,0,3
1164743,0,0,0,1
1165793,3,0,0,5
1166394,0,0,0,1
1170270,5,4,0,7
1170270,6,4,0,7
1185975,0,0,0,1
1186244,0,0,0,4
1191838,0,0,0,9
1197769,0,3,0,1
1197769,0,4,0,1
1204230,0,0,0,3
1211873,0,0,0,12
1226008,0,0,0,3
1232010,0,0,0,12
1232431,0,0,0,8
1236198,0,0,0,7
1238340,0,0,0,7
1245693,0,0,0,2
1259932,0,0,0,9
1265572,0,14,1,15
1273199,0,1,0,8
1273199,0,5,0,8
1273199,0,3,0,8
1273199,0,2,0,8
1273199,0,4,0,8
1279009,0,0,0,7
1282650,0,0,0,5
1286513,0,0,0,2
1310496,0,0,0,18
1318546,0,0,0,6
1319404,0,0,0,1
1337329,0,0,0,3
1338570,0,0,0,3
1339889,4,0,0,5
1351449,0,5,0,2
1351449,0,4,0,2
1369364,0,0,0,1
1369954,0,3,0,1
1375067,0,0,0,22
1381220,0,0,0,22
1382825,0,10,0,11
1383102,0,0,0,12
1384038,0,0,0,9
1388574,0,0,0,6
1392905,0,0,0,7
1399229,0,0,0,1
1404635,0,0,0,1
1406478,0,0,0,4
1410081,0,0,0,13
1417269,0,0,0,15
1418637,0,0,0,1
1418763,0,0,0,3
1418938,0,0,0,3
1423094,0,0,0,7
1423646,1,4,5,2
1423646,1,4,7,2
1425980,0,0,0,1
1428286,0,0,0,5
1431136,0,6,0,8
1434927,0,6,1,7
1434927,0,5,1,7
1434927,0,6,4,7
1434927,0,5,4,7
1437936,0,0,0,9
1449110,0,1,0,3
1449110,0,2,0,3
1464623,0,0,0,4
1475723,0,0,0,1
1479908,0,0,0,2
1489582,0,0,0,15
1492537,0,8,0,4
1492537,0,9,0,4
1492537,0,7,0,4
1501430,0,0,0,7
1504348,0,0,0,14
1510248,0,3,0,2
1512794,0,30,0,29
1512794,0,27,0,29
1524861,0,1,0,3
1531273,2,0,0,4
1534126,0,0,0,3
1544529,6,2,0,7
1544529,6,4,0,7
1544529,6,1,0,7
1544529,6,3,0,7
1563781,0,4,6,5
1563781,0,1,6,5
1565663,0,0,0,12
1567253,0,0,0,3
1570931,0,0,0,3
1591049,5,0,0,9
1594216,0,0,0,3
1604153,0,18,19,12
1604153,0,18,20,12
1608288,0,0,0,2
1614473,0,0,0,4
1630587,0,8,0,6
1630587,0,7,0,6
1635286,0,0,0,2
1637677,0,0,0,4
1640557,0,0,0,1
1658422,0,0,0,3
1683338,0,3,0,8
1683338,0,4,0,8
1683338,0,2,0,8
1686610,6,0,0,1
1689668,0,0,0,13
1704818,6,0,0,5
1729794,0,0,0,2
1733208,0,8,0,4
1733208,0,7,0,4
1763509,0,0,0,10
1789509,0,0,0,2
1792911,0,0,0,18
1800057,0,0,0,2
1804828,0,0,0,4
1815985,0,0,0,20
1816285,0,0,0,2
1841919,0,0,0,11
1843218,0,0,0,7
1849306,0,36,0,44
1850413,0,3,0,1
1850413,0,4,0,1
1850413,0,2,0,1
1856076,0,0,0,2
1857258,0,0,0,2
1858077,0,0,0,7
1861419,0,9,0,5
1861419,0,11,0,5
1861419,0,10,0,5
1863116,0,1,0,5
1863116,0,2,0,5
1877466,0,0,0,4
1892100,0,19,0,18
1893982,0,0,0,1
1894340,0,1,0,7
1894340,0,6,0,7
1894340,0,2,0,7
1894340,0,3,0,7
1894340,0,5,0,7
1894371,0,2,0,1
1898596,0,0,7,2
1901593,0,14,0,10
1901593,0,15,0,10
1901593,0,4,0,10
1901593,0,9,0,10
1905084,0,0,0,10
1910294,0,0,0,1
1910454,0,0,0,22
1910605,0,0,5,15
1916370,3,2,1,7
1916370,4,2,1,7
1924978,0,0,0,18
1932631,0,7,0,5
1942241,0,0,0,4
1948626,0,0,0,8
1967238,2,0,0,12
1972278,0,0,0,3
1974546,0,0,0,5
1975912,0,0,0,1
1986036,0,0,1,2
1991096,0,15,8,18
1991096,0,17,8,18
1993324,0,0,6,23
1994102,0,1,0,14
1994102,0,9,0,14
2002343,0,0,0,1
2003315,0,0,0,9
2005374,0,3,0,6
2005374,0,2,0,6
2011277,0,0,0,1
2016979,0,0,0,20
2021265,0,0,0,4
2027345,0,0,0,7
2051512,0,0,3,5
2052484,0,0,0,6
2060012,0,0,0,2
2073212,0,0,0,4
2080766,0,0,0,1
2081878,0,4,0,2
2087311,0,8,0,13
2097716,0,0,0,3
2098439,0,3,0,6
2098439,0,1,0,6
2098439,0,2,0,6
2100651,1,4,2,8
2106164,0,0,0,1
2118769,0,0,0,6
2120088,0,6,0,13
2120088,0,5,0,13
2127774,0,0,0,3
2129126,0,0,0,1
2146918,1,0,0,9
2146918,2,0,0,9
2151674,0,0,0,26
2165570,4,0,0,5
2166659,2,0,0,4
2166659,3,0,0,4
2168452,8,7,0,10
2168452,8,6,0,10
2183460,0,0,0,1
2184638,0,13,0,3
2184638,0,11,0,3
2184638,0,12,0,3
2184638,0,14,0,3
2184638,0,18,0,3
2192856,0,13,0,17
2192856,0,2,0,17
2192856,0,15,0,17
2192856,0,3,0,17
2210367,0,0,0,7
2218960,0,0,0,4
2220602,1,11,0,7
2220602,2,12,0,7
2220602,1,12,0,7
2220602,2,11,0,7
2227494,0,0,0,11
2231130,0,0,0,18
2238233,0,2,0,7
2238233,0,1,0,7
2238233,0,3,0,7
2238233,0,4,0,7
2239837,0,0,0,5
2241655,0,0,0,5
2243173,0,0,0,1
2243298,0,0,0,4
2249770,0,0,0,13
2253043,0,10,0,3
2253043,0,9,0,3
2253043,0,5,0,3
2253043,0,11,0,3
2289671,0,0,0,1
2316497,0,0,0,7
2317647,0,2,0,4
2317647,0,1,0,4
2323583,0,1,0,11
2323583,0,3,0,11
2323583,0,2,0,11
2332914,0,0,0,11
2333452,0,0,3,1
2339288,0,0,1,3
2339288,0,0,4,3
2344045,0,0,0,3
2348624,0,4,0,1
2351553,0,0,0,8
2353772,0,0,0,6
2356348,0,0,0,1
2359746,1,12,0,6
2359746,1,4,0,6
2359746,1,14,0,6
2359746,1,17,0,6
2359746,1,11,0,6
2359746,1,13,0,6
2359746,1,15,0,6
2359746,1,16,0,6
2359746,1,2,0,6
2359746,1,3,0,6
2362272,0,5,0,2
2362272,0,7,0,2
2362272,0,6,0,2
2372615,0,0,0,20
2386573,0,0,0,6
2391779,0,0,0,1
2405343,0,0,0,2
2408714,0,2,0,3
2423311,0,0,0,6
2430003,11,4,8,2
2430003,11,5,8,2
2431948,0,8,0,5
2431948,0,7,0,5
2445323,0,0,0,3
2446068,0,0,0,4
2449534,0,8,0,4
2452431,0,0,0,3
2457889,0,0,0,13
2471360,0,0,0,1
2475280,3,0,0,2
2478615,1,0,0,4
2488499,0,0,0,8
2506638,0,0,0,3
2524763,0,4,0,8
2524763,0,3,0,8
2524763,0,5,0,8
2524763,0,2,0,8
2524763,0,6,0,8
2524763,0,1,0,8
2534909,0,0,0,8
2536327,7,0,0,8
2538340,0,0,0,6
2542386,0,0,0,6
2543460,1,0,0,3
2555695,0,0,0,8
2558631,0,0,0,21
2559258,0,0,0,1
2566856,0,0,0,2
2567271,0,1,5,3
2567271,0,1,4,3
2571771,0,3,0,2
2572635,0,0,0,2
2578925,0,0,0,4
2588881,0,6,0,1
2596936,0,2,11,7
2596936,0,5,11,7
2596936,0,10,11,7
2596936,0,3,11,7
2596936,0,1,11,7
2596936,0,4,11,7
2599506,0,0,5,6
2614174,0,0,0,2
2624797,0,0,0,4
2629891,0,3,0,1
2630115,0,6,0,10
2630115,0,7,0,10
2630115,0,3,0,10
2630115,0,4,0,10
2630115,0,5,0,10
2630115,0,8,0,10
2645787,0,6,0,10
2645787,0,8,0,10
2645787,0,2,0,10
2645787,0,5,0,10
2645787,0,3,0,10
2645787,0,4,0,10
2645787,0,7,0,10
2652503,0,2,0,4
2652503,0,3,0,4
2655553,0,0,0,6
2670179,0,0,0,6
2681912,0,0,0,1
2686078,0,8,0,7
2693709,1,10,0,7
2693709,1,2,0,7
2693709,1,11,0,7
2695296,10,1,0,8
2696611,0,0,0,7
2696622,0,1,0,5
2696622,0,2,0,5
2696908,0,0,0,6
2704936,6,7,0,2
2706006,0,4,0,16
2707484,0,0,0,8
2708277,0,0,0,3
2712730,0,1,0,5
2712730,0,2,0,5
2712730,0,3,0,5
2718218,0,0,0,14
2720471,0,5,0,6
2739316,0,4,0,1
2739316,0,2,0,1
2739316,0,3,0,1
2741322,0,0,0,2
2747532,0,0,0,8
2750960,7,0,0,5
2750960,1,0,0,5
2765096,0,0,0,1
2809479,0,0,0,1
2810674,0,4,1,8
2810674,0,5,1,8
2824188,0,0,0,16
2828016,0,4,1,3
2840323,0,0,0,1
2863930,24,8,0,1
2870195,0,0,0,2
2892090,0,10,0,7
2901441,0,0,0,1
2908191,0,0,0,5
2910413,0,0,0,2
2911506,0,0,0,5
2912301,0,6,0,4
2912301,0,1,0,4
2912301,0,5,0,4
2912301,0,3,0,4
2912301,0,9,0,4
2912301,0,2,0,4
2930123,0,0,0,20
2935873,2,0,0,1
2942918,0,6,0,9
2942918,0,4,0,9
2942918,0,5,0,9
2942918,0,1,0,9
2942918,0,7,0,9
2942918,0,2,0,9
2942918,0,3,0,9
2945298,0,0,0,1
2945307,0,0,0,6
2947702,0,0,0,11
2953615,0,0,1,9
2959276,0,0,0,4
2968032,0,1,0,8
2973982,0,0,0,9
2980244,0,0,9,17
2987667,0,36,0,35
2987876,0,0,19,25
2991031,8,2,0,10
2991031,8,9,0,10
2995735,0,15,0,16
2995735,0,3,0,16
2996032,0,0,0,2
2998151,0,0,0,4
3000790,0,0,0,3
3018416,0,0,0,1
3020419,0,3,0,9
3020419,0,7,0,9
3020419,0,1,0,9
3021853,0,3,0,2
3027641,0,0,0,4
3028051,0,0,0,6
3028829,0,0,0,8
3030799,0,0,0,11
3031720,0,0,0,2
3036406,0,0,0,8
3048466,2,0,0,1
3063676,0,0,0,4
3076032,0,0,0,5
3080925,0,0,0,8
3087525,0,0,0,1
3092934,0,0,0,21
3101603,0,6,0,11
3101603,0,8,0,11
3101603,0,12,0,11
3101603,0,1,0,11
3111151,0,0,0,4
3114273,44,0,30,43
3115713,0,0,0,13
3120718,0,0,0,5
3123900,0,0,0,4
3126718,0,0,0,1
3134561,0,0,0,3
3139616,0,0,4,1
3142825,0,0,0,10
3146932,0,0,0,4
3152307,0,0,0,4
3157284,0,4,0,8
3157284,0,3,0,8
3157284,0,2,0,8
3164197,0,0,0,1
3167175,0,0,0,3
3169733,0,0,0,32
3182258,0,0,0,5
3184163,0,0,0,7
3193083,14,0,0,12
3208081,28,8,0,24
3208081,26,15,0,24
3208081,25,14,0,24
3208081,25,12,0,24
3208081,28,13,0,24
3208081,27,1,0,24
3208081,25,6,0,24
3208081,27,9,0,24
3208081,27,10,0,24
3208081,25,11,0,24
3208081,27,5,0,24
3208081,28,15,0,24
3208081,26,14,0,24
3208081,26,12,0,24
3208081,25,1,0,24
3208081,26,6,0,24
3208081,25,9,0,24
3208081,27,2,0,24
3208081,25,10,0,24
3208081,26,11,0,24
3208081,25,5,0,24
3208081,28,14,0,24
3208081,28,12,0,24
3208081,26,1,0,24
3208081,28,6,0,24
3208081,26,9,0,24
3208081,25,2,0,24
3208081,26,10,0,24
3208081,28,11,0,24
3208081,26,5,0,24
3208081,27,4,0,24
3208081,27,3,0,24
3208081,28,1,0,24
3208081,28,9,0,24
3208081,26,2,0,24
3208081,28,10,0,24
3208081,27,16,0,24
3208081,28,5,0,24
3208081,25,4,0,24
3208081,27,7,0,24
3208081,25,3,0,24
3208081,28,2,0,24
3208081,25,16,0,24
3208081,27,8,0,24
3208081,26,4,0,24
3208081,25,7,0,24
3208081,26,3,0,24
3208081,27,13,0,24
3208081,26,16,0,24
3208081,25,8,0,24
3208081,27,15,0,24
3208081,28,4,0,24
3208081,26,7,0,24
3208081,28,3,0,24
3208081,25,13,0,24
3208081,28,16,0,24
3208081,26,8,0,24
3208081,25,15,0,24
3208081,27,14,0,24
3208081,27,12,0,24
3208081,28,7,0,24
3208081,26,13,0,24
3208081,27,6,0,24
3208081,27,11,0,24
3208420,0,0,0,6
3214609,0,0,0,7
3228822,1,3,2,5
3228822,1,4,2,5
3231148,0,0,0,1
3235182,0,5,3,1
3235182,0,5,4,1
3239142,0,0,0,9
3257382,0,0,0,12
3258385,0,2,0,3
3258634,0,0,0,10
3263116,0,0,0,11
3269292,0,0,0,1
3277473,0,0,2,3
3290372,0,3,0,2
3292175,0,3,0,5
3292175,0,4,0,5
3300585,0,0,0,3
3311989,0,0,0,1
3337016,0,0,6,8
3337358,9,0,0,10
3349436,0,0,0,9
3357531,0,0,0,1
3374404,0,0,0,4
3374774,0,0,0,6
3395189,0,0,0,1
3398953,0,0,0,2
3401961,0,0,0,4
3407828,0,0,0,13
3408245,0,3,0,10
3408245,0,7,0,10
3408245,0,9,0,10
3408245,0,1,0,10
3408245,0,8,0,10
3408922,0,0,0,12
3410566,0,0,0,3
3413639,0,0,0,6
3415464,0,0,8,7
3415715,7,0,2,6
3415715,7,0,1,6
3419175,0,2,0,6
3419175,0,4,0,6
3419175,0,3,0,6
3419175,0,1,0,6
28961,0,0,0,2
217391,0,0,0,2
305390,0,0,0,5
689774,0,0,0,2
1051863,0,0,0,1
1075038,0,0,0,7
1983011,0,0,0,1
2097287,0,0,0,9
2388853,0,0,0,5
2704512,0,0,0,6
2855769,0,0,0,1
3132177,0,0,0,7
3216997,0,0,0,2
75179,0,0,0,4
168958,0,0,0,3
339573,0,0,0,2
358375,0,0,0,10
458949,1,0,0,2
582062,0,0,0,3
767666,0,0,0,12
788951,0,0,0,24
949793,0,0,0,5
974541,0,7,0,3
1327659,0,12,0,5
1327659,0,13,0,5
1345173,0,0,0,3
1577287,0,0,0,3
1651637,0,0,18,7
1730337,0,0,0,1
1763789,0,0,0,5
1954759,0,0,0,15
